customer_id,age,employment_status,education_level,annual_income,num_previous_loans,avg_payment_delay_days,credit_history_length,num_defaults,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,default_flag
CUST000307,57,Self-Employed,Bachelor,63441,5,0,7,1,670,45081,60,Education,Yes,0
CUST000308,34,Employed,High School,31814,2,6,3,0,639,36588,36,Car Loan,No,0
CUST000309,48,Employed,High School,44387,1,13,2,0,616,30358,60,Home Loan,Yes,0
CUST000310,39,Employed,High School,31465,0,4,10,1,677,24249,60,Business,Yes,0
CUST000311,39,Self-Employed,Bachelor,45494,3,16,6,0,690,78000,24,Home Loan,No,0
CUST000312,55,Retired,Bachelor,32292,8,2,8,0,717,11852,48,Car Loan,No,0
CUST000313,51,Unemployed,Bachelor,143081,1,12,5,1,633,29514,36,Business,No,0
CUST000314,51,Employed,Master,22128,2,7,1,1,564,51440,24,Education,No,1
CUST000315,57,Student,High School,25983,0,17,5,0,663,9696,48,Business,No,1
CUST000316,42,Self-Employed,High School,43525,5,3,9,0,709,24691,12,Car Loan,No,0
CUST000317,50,Retired,High School,51372,2,9,4,1,573,12458,36,Education,No,1
CUST000318,38,Self-Employed,Diploma,51537,3,1,6,0,652,10792,48,Car Loan,No,0
CUST000319,45,Student,Master,77566,2,1,3,0,611,19046,72,Home Loan,Yes,0
CUST000320,40,Retired,Master,61160,2,0,8,0,663,11457,48,Car Loan,No,0
CUST000321,43,Employed,Bachelor,30919,5,0,7,0,683,14547,60,Car Loan,No,1
CUST000322,49,Employed,Bachelor,83371,9,1,5,0,637,10889,60,Car Loan,Yes,0
CUST000323,32,Self-Employed,Master,67112,4,2,4,1,583,32790,36,Education,No,1
CUST000324,67,Self-Employed,Bachelor,98068,0,6,7,0,651,55419,24,Education,Yes,0
CUST000325,29,Self-Employed,Diploma,50296,0,1,4,0,667,29982,60,Home Loan,Yes,0
CUST000326,27,Employed,Bachelor,84546,5,11,4,0,643,11436,36,Education,Yes,0
CUST000327,55,Employed,Bachelor,20000,1,12,6,0,667,24081,48,Business,Yes,1
CUST000328,51,Employed,Bachelor,38452,2,8,7,1,688,12193,48,Crypto-Backed,Yes,1
CUST000329,49,Retired,Diploma,31060,2,9,3,1,593,7680,48,Car Loan,No,1
CUST000330,49,Unemployed,Diploma,69629,4,3,4,1,634,25180,36,Car Loan,Yes,1
CUST000331,41,Employed,Bachelor,33867,3,0,13,1,692,50435,60,Education,Yes,0
CUST000332,31,Employed,High School,79842,0,6,12,0,709,10581,48,Car Loan,No,0
CUST000333,42,Employed,Bachelor,72670,7,11,4,0,698,32311,72,Business,No,0
CUST000334,33,Employed,High School,36181,1,10,4,1,634,30284,60,Home Loan,No,1
CUST000335,53,Employed,Bachelor,55236,0,5,6,1,660,15498,12,Home Loan,Yes,0
CUST000336,40,Unemployed,High School,44036,6,6,4,0,609,39076,36,Crypto-Backed,No,1
CUST000337,32,Retired,Master,51957,4,8,6,1,663,82631,12,Education,No,1
CUST000338,38,Employed,Diploma,71312,2,2,1,0,607,41091,48,Car Loan,No,1
CUST000339,46,Employed,Bachelor,41648,2,5,1,0,605,18452,60,Business,No,0
CUST000340,35,Self-Employed,High School,21417,5,12,3,0,645,52261,60,Education,No,0
CUST000341,32,Student,High School,66025,1,5,11,1,627,31655,36,Crypto-Backed,Yes,0
CUST000342,44,Retired,Bachelor,83803,5,7,10,0,618,54684,36,Education,Yes,0
CUST000343,44,Employed,High School,20954,1,0,8,2,605,20954,36,Business,Yes,1
CUST000344,35,Employed,Bachelor,48133,3,12,3,0,635,10475,60,Home Loan,No,0
CUST000345,36,Employed,High School,30765,2,1,15,2,687,26433,24,Crypto-Backed,No,0
CUST000346,44,Self-Employed,Bachelor,86117,6,2,2,0,665,12036,36,Car Loan,No,0
CUST000347,24,Self-Employed,Bachelor,88541,3,20,5,0,678,21221,36,Crypto-Backed,Yes,0
CUST000348,25,Employed,Master,32700,6,0,5,0,677,38015,48,Business,No,0
CUST000349,33,Retired,Bachelor,25392,3,3,3,0,613,10824,48,Car Loan,No,0
CUST000350,39,Employed,Master,55400,4,23,13,0,789,39028,36,Home Loan,No,1
CUST000351,45,Student,Master,28153,1,13,2,0,622,29990,24,Business,Yes,0
CUST000352,59,Employed,Diploma,75273,6,4,8,0,688,26506,48,Car Loan,No,0
CUST000353,52,Employed,Master,45908,1,4,5,0,653,17692,72,Crypto-Backed,No,0
CUST000354,40,Employed,Bachelor,109398,6,42,5,0,660,22925,36,Home Loan,Yes,0
CUST000355,41,Employed,High School,111856,2,8,3,1,596,73114,12,Car Loan,No,1
CUST000356,29,Unemployed,Master,106513,7,4,4,0,591,8685,12,Car Loan,Yes,0
CUST000357,41,Employed,High School,59962,2,0,2,0,630,16058,36,Business,No,0
CUST000358,38,Unemployed,Bachelor,30550,1,4,3,2,601,24662,36,Education,No,1
CUST000359,45,Employed,Bachelor,23352,8,9,2,1,573,23700,36,Business,Yes,0
CUST000360,32,Employed,Bachelor,65993,0,0,3,0,622,101721,60,Crypto-Backed,Yes,1
CUST000361,48,Retired,Bachelor,68506,3,11,3,0,611,34153,60,Business,No,0
CUST000362,60,Student,Diploma,55882,4,4,2,0,614,29989,36,Education,Yes,1
CUST000363,40,Employed,Diploma,25224,0,2,4,0,611,25112,72,Home Loan,Yes,0
CUST000364,46,Student,High School,32898,2,0,3,1,620,22346,24,Business,No,0
CUST000365,50,Self-Employed,High School,51106,1,1,9,0,689,27205,72,Education,No,0
CUST000366,37,Employed,Master,36077,5,2,10,0,700,36810,60,Education,No,0
CUST000367,44,Unemployed,Bachelor,33258,2,6,5,1,640,45758,72,Car Loan,Yes,0
CUST000368,42,Employed,Diploma,30234,5,19,9,0,688,20591,48,Car Loan,Yes,0
CUST000369,43,Employed,High School,45813,7,26,1,1,549,32560,48,Education,No,1
CUST000370,32,Self-Employed,Diploma,44190,1,0,4,0,605,42014,24,Car Loan,Yes,1
CUST000371,42,Employed,Diploma,32424,3,1,4,1,623,46127,48,Car Loan,Yes,1
CUST000372,47,Employed,Bachelor,49272,4,1,4,0,658,89500,72,Crypto-Backed,No,1
CUST000373,59,Employed,High School,55532,4,19,2,0,549,16543,12,Car Loan,No,0
CUST000374,53,Unemployed,Bachelor,58482,3,9,6,0,704,92975,72,Education,No,1
CUST000375,67,Self-Employed,Bachelor,30372,3,2,2,0,573,38415,36,Crypto-Backed,Yes,1
CUST000376,32,Employed,PhD,42042,4,1,10,0,658,12645,36,Business,No,0
CUST000377,52,Retired,High School,49415,1,7,3,3,507,30412,36,Education,No,1
CUST000378,44,Employed,High School,52186,2,19,8,0,679,27223,24,Car Loan,Yes,0
CUST000379,68,Self-Employed,PhD,25147,5,20,6,1,620,14204,36,Crypto-Backed,Yes,1
CUST000380,32,Retired,Diploma,41332,7,8,11,0,688,30866,48,Education,No,1
CUST000381,31,Retired,Bachelor,65930,3,2,1,0,578,12146,24,Business,Yes,1
CUST000382,34,Employed,Bachelor,36426,1,16,7,2,589,34179,36,Crypto-Backed,Yes,1
CUST000383,18,Self-Employed,Diploma,58561,2,4,2,1,556,85778,24,Education,Yes,1
CUST000384,35,Employed,Diploma,49380,0,10,3,0,667,46286,36,Car Loan,Yes,1
CUST000385,32,Self-Employed,Diploma,38950,2,2,9,0,652,15481,36,Crypto-Backed,No,0
CUST000386,43,Employed,Bachelor,92120,5,11,4,0,607,14137,12,Crypto-Backed,No,1
CUST000387,46,Employed,Master,42136,3,8,3,0,633,19819,72,Business,Yes,0
CUST000388,64,Employed,Bachelor,44125,2,5,10,0,732,37491,72,Home Loan,Yes,1
CUST000389,53,Employed,Diploma,38469,7,14,3,1,605,29273,48,Education,No,1
CUST000390,35,Self-Employed,Diploma,102768,3,12,6,0,633,11497,24,Crypto-Backed,No,0
CUST000391,31,Retired,Diploma,98259,2,8,2,0,590,37005,72,Home Loan,Yes,0
CUST000392,47,Employed,Master,86975,0,2,8,1,681,11997,24,Car Loan,No,1
CUST000393,26,Employed,Master,75715,3,13,2,0,619,17418,36,Car Loan,No,0
CUST000394,63,Employed,Diploma,31505,4,18,14,0,692,17503,48,Education,No,0
CUST000395,56,Self-Employed,Diploma,39147,0,2,3,0,645,13740,36,Business,No,0
CUST000396,36,Employed,Bachelor,33344,1,1,2,1,585,13249,24,Crypto-Backed,No,1
CUST000397,21,Employed,Diploma,82056,0,23,6,0,675,98972,24,Business,Yes,0
CUST000398,58,Employed,Bachelor,157596,1,1,6,1,694,88034,60,Business,Yes,1
CUST000399,40,Retired,Diploma,68846,4,18,6,0,637,31315,36,Business,No,0
CUST000400,56,Employed,Diploma,113323,1,5,4,0,632,43203,60,Education,No,0
CUST000401,22,Employed,High School,61616,4,8,1,0,603,122265,36,Home Loan,No,1
CUST000402,34,Self-Employed,High School,57433,1,7,3,1,614,14289,60,Car Loan,No,1
CUST000403,42,Employed,High School,36678,3,13,4,0,619,121579,60,Business,No,0
CUST000404,42,Employed,Diploma,66603,1,1,3,0,661,14486,48,Business,No,0
CUST000405,36,Employed,High School,77380,9,13,7,0,665,145999,72,Home Loan,Yes,0
CUST000406,49,Student,Diploma,83021,5,11,12,1,689,6943,36,Education,Yes,0
CUST000407,29,Employed,High School,51622,1,11,3,0,575,33600,48,Car Loan,Yes,0
CUST000408,40,Employed,Diploma,54119,0,1,2,3,467,25376,60,Car Loan,No,1
CUST000409,43,Employed,Bachelor,47548,9,2,4,0,652,5304,12,Education,No,0
CUST000410,48,Retired,Master,36963,0,13,4,0,593,21595,12,Car Loan,No,1
CUST000411,50,Employed,Diploma,76162,0,15,5,0,613,52451,72,Business,Yes,0
CUST000412,28,Employed,High School,20000,5,0,6,0,577,22927,24,Home Loan,No,1
CUST000413,23,Retired,Diploma,21243,7,10,11,0,723,9179,60,Car Loan,No,1
CUST000414,57,Student,Master,37291,1,7,4,0,647,8589,36,Crypto-Backed,No,0
CUST000415,45,Self-Employed,Diploma,25931,4,6,7,0,682,60328,48,Business,Yes,0
CUST000416,33,Employed,Diploma,84372,0,4,11,1,630,22855,24,Car Loan,Yes,1
CUST000417,60,Employed,Master,39286,2,14,1,0,598,8324,36,Education,No,1
CUST000418,43,Employed,Diploma,76002,2,13,5,0,603,31557,12,Business,No,0
CUST000419,56,Self-Employed,PhD,94124,6,7,4,0,596,13819,72,Car Loan,No,1
CUST000420,42,Unemployed,Master,50548,2,5,2,0,570,18293,48,Home Loan,Yes,1
CUST000421,66,Retired,Bachelor,57730,1,1,1,1,533,128181,48,Car Loan,Yes,1
CUST000422,63,Employed,Bachelor,90523,4,6,4,0,671,26543,36,Crypto-Backed,No,0
CUST000423,39,Self-Employed,Diploma,80791,1,27,4,0,649,35069,60,Business,Yes,0
CUST000424,53,Retired,Bachelor,20000,12,8,2,0,593,6081,36,Business,No,0
CUST000425,49,Retired,Diploma,39889,2,0,2,0,629,7116,12,Crypto-Backed,No,0
CUST000426,58,Self-Employed,Bachelor,63341,6,11,4,0,609,79503,72,Car Loan,No,0
CUST000427,30,Self-Employed,High School,54602,4,17,5,1,656,13106,36,Car Loan,No,1
CUST000428,50,Employed,Diploma,29843,3,29,16,0,778,21078,36,Business,No,1
CUST000429,54,Employed,Bachelor,20873,3,0,21,0,777,22962,48,Business,Yes,0
CUST000430,20,Employed,Bachelor,66543,1,5,4,1,592,34578,48,Education,No,1
CUST000431,27,Employed,Diploma,32154,3,1,2,0,601,16137,24,Business,No,1
CUST000432,18,Employed,Bachelor,45836,5,13,7,0,676,16213,72,Home Loan,Yes,0
CUST000433,38,Employed,Bachelor,52699,6,5,1,0,560,44417,60,Crypto-Backed,No,0
CUST000434,50,Self-Employed,Bachelor,45189,0,17,2,1,583,23327,12,Crypto-Backed,No,1
CUST000435,60,Employed,Bachelor,30764,4,14,8,0,674,39091,72,Car Loan,No,1
CUST000436,42,Employed,Bachelor,47034,1,2,11,0,738,9856,24,Crypto-Backed,Yes,0
CUST000437,61,Employed,Master,37338,4,3,2,0,605,80153,48,Home Loan,No,0
CUST000438,25,Employed,Bachelor,112183,2,4,6,0,635,19074,12,Business,Yes,0
CUST000439,21,Employed,Master,54539,6,3,5,1,647,51955,36,Home Loan,No,1
CUST000440,41,Student,Diploma,176878,4,9,2,1,564,22141,36,Education,Yes,1
CUST000441,46,Employed,Diploma,25356,1,3,3,0,589,47152,48,Car Loan,No,1
CUST000442,41,Employed,Bachelor,42173,0,1,3,0,650,8367,36,Home Loan,Yes,0
CUST000443,18,Employed,High School,42101,4,15,9,1,641,20047,36,Car Loan,Yes,1
CUST000444,40,Self-Employed,Master,33242,4,5,2,0,586,54423,48,Business,Yes,1
CUST000445,26,Self-Employed,Diploma,41125,1,0,10,0,663,31291,60,Car Loan,No,0
CUST000446,50,Employed,Bachelor,38561,3,2,2,1,584,44076,36,Business,Yes,1
CUST000447,46,Retired,Bachelor,30050,6,8,8,0,672,6140,24,Education,Yes,0
CUST000448,30,Unemployed,High School,120248,1,43,1,0,569,19037,60,Car Loan,No,1
CUST000449,35,Employed,Bachelor,47017,4,33,4,0,655,10146,60,Home Loan,Yes,0
CUST000450,29,Employed,Bachelor,77923,3,1,2,0,599,18187,60,Business,Yes,1
CUST000451,41,Employed,PhD,80428,0,8,7,0,702,34616,36,Business,Yes,0
CUST000452,53,Employed,Diploma,100113,2,0,1,0,555,10113,72,Education,Yes,0
CUST000453,30,Retired,Bachelor,29996,1,7,3,0,597,49012,72,Home Loan,No,1
CUST000454,48,Employed,Master,92335,2,0,6,1,598,4781,60,Home Loan,Yes,1
CUST000455,35,Employed,Diploma,47239,3,8,4,0,701,23308,36,Business,No,0
CUST000456,32,Employed,High School,135651,3,35,6,0,738,22470,24,Business,Yes,0
CUST000457,40,Employed,High School,63730,4,17,11,0,594,78394,48,Business,Yes,1
CUST000458,29,Retired,PhD,27545,1,0,3,0,735,14094,36,Education,No,0
CUST000459,35,Employed,Diploma,91943,0,10,5,0,652,17973,36,Car Loan,Yes,0
CUST000460,27,Employed,Bachelor,87520,9,13,9,0,769,36877,48,Car Loan,No,0
CUST000461,65,Self-Employed,Diploma,25696,1,11,2,1,569,23431,24,Crypto-Backed,Yes,1
CUST000462,42,Employed,Diploma,71143,3,9,9,0,745,18861,60,Car Loan,Yes,0
CUST000463,33,Employed,Master,109289,2,8,5,0,606,10088,48,Car Loan,No,0
CUST000464,44,Employed,Bachelor,62282,8,6,3,3,546,29458,48,Car Loan,Yes,1
CUST000465,40,Employed,Bachelor,30124,0,5,5,1,619,14359,60,Car Loan,No,0
CUST000466,39,Employed,Diploma,81238,1,0,2,0,623,27521,36,Home Loan,Yes,0
CUST000467,49,Employed,Diploma,68373,2,12,2,2,496,53959,36,Education,No,1
CUST000468,51,Employed,Bachelor,43679,5,16,8,0,701,16403,72,Business,Yes,0
CUST000469,35,Employed,Diploma,38943,3,13,8,0,689,7553,48,Education,Yes,0
CUST000470,35,Employed,Bachelor,68214,2,19,6,0,661,25319,24,Crypto-Backed,No,1
CUST000471,38,Student,High School,31090,4,12,7,0,682,22217,24,Business,Yes,0
CUST000472,18,Employed,Master,54226,2,4,8,0,617,11623,48,Business,No,1
CUST000473,23,Self-Employed,Bachelor,89261,3,4,5,1,629,10695,60,Business,No,0
CUST000474,58,Retired,Bachelor,104812,1,4,3,0,626,87497,24,Education,No,1
CUST000475,61,Employed,High School,37697,6,1,2,0,583,20722,48,Education,Yes,0
CUST000476,39,Unemployed,Bachelor,22173,0,1,3,0,622,71558,24,Crypto-Backed,No,0
CUST000477,48,Retired,High School,34419,8,12,8,1,590,6922,24,Business,Yes,1
CUST000478,45,Employed,Diploma,73732,0,16,4,1,557,27955,48,Business,No,1
CUST000479,78,Student,Diploma,33846,1,11,3,0,660,16670,48,Crypto-Backed,Yes,0
CUST000480,55,Employed,Master,84234,8,9,9,0,710,10539,36,Crypto-Backed,Yes,0
CUST000481,40,Employed,PhD,33810,1,3,13,0,752,13554,36,Business,Yes,0
CUST000482,30,Unemployed,Bachelor,37098,1,8,3,0,684,94106,24,Business,No,0
CUST000483,22,Employed,Bachelor,44961,0,0,3,2,595,97909,36,Business,No,1
CUST000484,44,Self-Employed,Diploma,78612,0,3,5,0,637,27962,12,Education,No,0
CUST000485,32,Retired,High School,22207,2,12,7,0,603,35545,60,Business,No,1
CUST000486,24,Student,Master,56386,3,1,7,0,685,25529,60,Education,No,0
CUST000487,34,Employed,Bachelor,55884,3,0,2,1,553,8023,36,Crypto-Backed,Yes,1
CUST000488,29,Student,Bachelor,29860,2,8,2,0,641,9319,12,Education,No,0
CUST000489,62,Employed,Master,58573,3,8,7,1,609,28306,24,Education,Yes,1
CUST000490,52,Employed,Master,44803,2,0,6,1,675,14795,12,Home Loan,Yes,0
CUST000491,41,Employed,Diploma,27844,8,8,10,0,615,25775,60,Car Loan,No,0
CUST000492,59,Self-Employed,Diploma,47241,4,18,5,0,624,9962,72,Car Loan,No,0
CUST000493,42,Employed,PhD,29110,7,1,7,0,715,8391,48,Business,Yes,0
CUST000494,31,Employed,Bachelor,35587,1,1,16,0,784,46325,12,Business,No,0
CUST000495,60,Employed,Master,76113,3,0,3,0,643,8571,24,Car Loan,No,0
CUST000496,48,Employed,Diploma,41938,0,21,10,0,734,39814,12,Car Loan,No,0
CUST000497,29,Student,Diploma,75337,8,5,12,0,727,10155,48,Education,No,0
CUST000498,39,Employed,Diploma,45321,3,0,4,0,687,26058,36,Business,No,0
CUST000499,31,Employed,Diploma,30293,3,9,1,1,602,33697,24,Car Loan,No,1
CUST000500,25,Unemployed,Master,62314,15,3,2,1,615,16619,72,Business,Yes,0
CUST000501,53,Employed,Bachelor,64866,3,9,15,0,816,58354,12,Home Loan,No,0
CUST000502,64,Retired,PhD,26496,0,13,9,0,670,9608,48,Car Loan,Yes,0
CUST000503,25,Employed,Diploma,86496,1,5,4,0,641,17773,12,Car Loan,No,0
CUST000504,48,Employed,High School,104865,7,15,14,2,581,36467,60,Car Loan,No,1
CUST000505,34,Employed,High School,67059,1,3,4,0,625,6669,24,Car Loan,Yes,0
CUST000506,36,Employed,Diploma,50954,4,0,5,0,668,10287,72,Business,No,1
CUST000507,34,Self-Employed,Bachelor,134033,2,2,3,0,631,9991,36,Home Loan,No,0
CUST000508,31,Employed,High School,64185,1,45,5,0,631,26336,60,Business,Yes,0
CUST000509,42,Retired,Diploma,54101,3,6,5,0,658,85233,48,Car Loan,No,0
CUST000510,32,Employed,Bachelor,114685,3,1,8,2,570,12904,24,Home Loan,No,0
CUST000511,45,Employed,High School,109243,2,7,11,0,757,44663,24,Business,No,0
CUST000512,41,Self-Employed,High School,23870,0,11,7,0,631,78906,36,Crypto-Backed,Yes,0
CUST000513,39,Self-Employed,Bachelor,38097,3,3,3,0,641,55985,24,Business,No,0
CUST000514,31,Unemployed,Bachelor,65698,2,1,7,1,642,54690,24,Home Loan,No,1
CUST000515,35,Self-Employed,Master,90551,5,0,3,0,679,20197,24,Home Loan,Yes,0
CUST000516,51,Employed,Bachelor,27370,1,23,3,0,588,37471,36,Car Loan,Yes,1
CUST000517,48,Self-Employed,Master,77182,0,6,2,0,669,83336,36,Crypto-Backed,No,0
CUST000518,30,Employed,Diploma,40043,3,6,7,0,645,16604,24,Home Loan,No,0
CUST000519,43,Employed,Diploma,70173,0,18,2,0,649,16851,36,Car Loan,No,0
CUST000520,51,Retired,Master,36920,3,7,4,0,602,9514,72,Car Loan,No,1
CUST000521,21,Employed,Master,20000,8,1,8,1,648,7718,24,Crypto-Backed,No,0
CUST000522,48,Self-Employed,Bachelor,20219,3,6,4,2,591,74939,72,Business,Yes,1
CUST000523,34,Employed,Bachelor,27916,2,12,3,1,577,33042,24,Business,No,1
CUST000524,48,Employed,High School,36469,7,4,17,2,672,21178,48,Home Loan,No,0
CUST000525,32,Employed,Diploma,48845,1,3,7,0,673,19023,60,Education,Yes,1
CUST000526,20,Self-Employed,High School,37843,2,12,12,1,701,65234,48,Home Loan,Yes,1
CUST000527,22,Employed,High School,47873,4,2,11,0,744,29355,36,Business,Yes,0
CUST000528,42,Employed,Bachelor,38246,9,1,4,0,646,38915,36,Car Loan,Yes,0
CUST000529,45,Retired,High School,48905,7,3,10,1,697,78337,36,Car Loan,No,0
CUST000530,31,Employed,Diploma,78067,0,1,4,1,654,37720,48,Car Loan,Yes,1
CUST000531,49,Employed,PhD,48655,2,15,14,1,731,12092,36,Crypto-Backed,Yes,0
CUST000532,22,Retired,Diploma,64242,4,11,4,0,611,13217,12,Car Loan,No,0
CUST000533,41,Retired,High School,70065,1,3,3,1,535,50743,72,Car Loan,Yes,1
CUST000534,27,Employed,Bachelor,45300,3,11,5,0,673,9307,48,Car Loan,Yes,0
CUST000535,34,Retired,Master,20021,1,0,7,0,647,93972,36,Education,Yes,0
CUST000536,42,Employed,Diploma,55622,1,11,11,2,606,20089,48,Education,No,1
CUST000537,31,Employed,Master,34994,6,11,9,0,750,11161,12,Car Loan,Yes,0
CUST000538,37,Retired,Diploma,75448,4,3,8,0,716,65797,36,Car Loan,Yes,1
CUST000539,54,Retired,Bachelor,97035,11,2,3,0,634,35878,48,Crypto-Backed,No,0
CUST000540,35,Employed,High School,43097,0,4,3,1,537,21677,24,Car Loan,Yes,1
CUST000541,52,Employed,Diploma,53208,3,3,6,1,579,37448,36,Business,Yes,1
CUST000542,28,Employed,Bachelor,68454,2,2,4,0,689,15249,60,Home Loan,No,0
CUST000543,48,Employed,Bachelor,32648,2,0,8,0,670,47527,24,Business,No,0
CUST000544,59,Unemployed,Bachelor,49247,11,16,6,1,568,28166,36,Car Loan,No,1
CUST000545,18,Employed,Master,22612,3,0,2,0,642,19599,72,Business,No,1
CUST000546,32,Employed,High School,82632,3,8,9,0,717,50979,12,Business,Yes,0
CUST000547,48,Self-Employed,Bachelor,113896,2,15,6,0,673,20072,72,Home Loan,No,0
CUST000548,39,Retired,High School,51532,2,4,3,0,642,23237,36,Education,Yes,0
CUST000549,46,Employed,Bachelor,33661,1,10,3,0,625,41688,36,Car Loan,No,0
CUST000550,34,Self-Employed,Bachelor,55868,2,4,7,0,682,15323,36,Car Loan,No,1
CUST000551,43,Retired,High School,25914,15,24,9,1,638,9278,24,Home Loan,No,0
CUST000552,40,Employed,High School,39420,5,1,9,0,642,150000,36,Car Loan,No,1
CUST000553,56,Retired,Master,39771,8,21,9,0,648,25528,60,Crypto-Backed,Yes,0
CUST000554,45,Self-Employed,Diploma,37764,0,4,4,0,642,20529,36,Crypto-Backed,Yes,0
CUST000555,46,Employed,Diploma,54699,6,2,3,2,544,34165,36,Car Loan,No,1
CUST000556,37,Employed,Bachelor,60898,4,7,4,1,542,20267,12,Car Loan,No,1
CUST000557,36,Self-Employed,Diploma,49371,4,4,3,0,662,19585,24,Car Loan,No,0
CUST000558,36,Employed,High School,76914,5,4,6,0,669,31386,72,Business,Yes,0
CUST000559,46,Employed,Diploma,59585,1,6,8,2,603,24706,36,Home Loan,Yes,1
CUST000560,36,Employed,High School,38291,3,2,6,0,629,9945,36,Car Loan,Yes,0
CUST000561,45,Self-Employed,Master,46443,1,0,1,0,590,29328,60,Crypto-Backed,Yes,0
CUST000562,66,Employed,Master,47077,3,2,8,0,728,44362,24,Education,No,1
CUST000563,52,Employed,Diploma,40472,1,34,3,1,593,26090,72,Car Loan,No,1
CUST000564,38,Employed,Diploma,63248,1,3,1,0,612,18205,12,Home Loan,No,0
CUST000565,56,Self-Employed,Bachelor,20000,7,2,14,0,729,30731,60,Business,No,0
CUST000566,37,Employed,High School,49814,3,5,2,1,536,13958,48,Car Loan,Yes,1
CUST000567,18,Employed,Diploma,57219,1,24,4,0,693,17297,24,Home Loan,No,0
CUST000568,29,Employed,High School,66139,4,4,4,0,657,16272,12,Business,No,0
CUST000569,19,Employed,Bachelor,85320,1,21,9,0,653,13869,72,Crypto-Backed,No,1
CUST000570,37,Employed,Diploma,45691,5,4,6,1,644,42463,24,Education,No,1
CUST000571,42,Self-Employed,Bachelor,74301,2,2,2,0,595,21196,60,Education,No,0
CUST000572,62,Unemployed,High School,66521,15,14,12,1,704,43573,36,Car Loan,No,0
CUST000573,45,Self-Employed,Bachelor,55944,2,0,2,0,635,28371,36,Car Loan,No,0
CUST000574,39,Employed,High School,24448,0,5,3,0,619,44919,36,Car Loan,No,1
CUST000575,51,Employed,Master,84561,2,11,3,2,538,17720,24,Crypto-Backed,No,1
CUST000576,18,Student,Bachelor,51439,1,5,2,0,548,26956,36,Crypto-Backed,Yes,1
CUST000577,44,Employed,High School,43216,2,9,2,0,552,56958,60,Car Loan,Yes,0
CUST000578,51,Self-Employed,Diploma,27488,2,14,8,0,679,39750,36,Business,No,1
CUST000579,24,Retired,High School,20000,1,3,13,0,713,19520,48,Car Loan,No,0
CUST000580,55,Self-Employed,Bachelor,126898,2,21,4,0,665,30438,36,Crypto-Backed,No,0
CUST000581,46,Employed,High School,57149,0,11,3,0,609,20697,48,Education,No,1
CUST000582,37,Employed,Bachelor,28183,0,4,10,0,713,12994,48,Home Loan,No,0
CUST000583,49,Employed,Diploma,26099,3,1,1,1,557,25056,60,Crypto-Backed,Yes,0
CUST000584,69,Self-Employed,Bachelor,42645,0,24,1,0,656,7916,48,Crypto-Backed,Yes,0
CUST000585,44,Self-Employed,Bachelor,73424,2,4,12,0,762,35006,48,Business,No,0
CUST000586,44,Self-Employed,Master,67210,1,7,2,1,576,21560,36,Car Loan,Yes,1
CUST000587,36,Employed,Master,68939,5,2,11,1,649,29545,48,Car Loan,Yes,0
CUST000588,31,Retired,PhD,31454,2,29,11,2,635,27797,72,Home Loan,Yes,1
CUST000589,51,Unemployed,Diploma,44827,3,17,7,4,572,30101,24,Car Loan,No,1
CUST000590,31,Employed,Bachelor,52236,1,2,3,1,579,49501,24,Business,No,1
CUST000591,42,Employed,Diploma,47650,5,17,2,1,585,19628,72,Business,Yes,1
CUST000592,36,Self-Employed,Diploma,64403,2,7,5,0,701,44330,36,Business,No,1
CUST000593,47,Employed,Master,107672,1,4,8,1,714,53782,48,Education,No,0
CUST000594,46,Employed,High School,54458,1,7,2,0,552,34319,48,Car Loan,No,1
CUST000595,54,Employed,Bachelor,36590,1,9,5,0,656,32603,72,Home Loan,Yes,0
